STATE,FIRE_YEAR,AVERAGE_FIRE_SIZE,average_days_to_control,average_hours_to_control,TOTAL_FIRE_SIZE,total_days_to_control,total_hours_to_control
MO,2015,15.635553966189873,0.12649800266311584,4.171792318634421,12023.741000000013,95.0,2932.769999999998
MS,1992,13.584211701652523,0.01703653889262497,1.9188411724608054,60830.1,76.0,8444.820000000005
MS,1993,13.476537982565379,0.00825619214410808,1.7454655870445333,54108.299999999996,33.0,6898.079999999995
MS,1994,16.233164481525627,0.011097780443911218,1.8046043822276328,54478.5,37.0,5929.930000000001
MS,1995,13.624559294871796,0.013303769401330377,2.020040975209999,68013.8,66.0,9859.820000000005
MS,1996,20.65969937030266,0.026111791105671155,2.370082953131485,101707.7,128.0,11428.54000000002
MS,1997,11.62615882141574,0.027066041140382534,2.2498796059832213,32355.600000000002,75.0,6166.92000000001
MS,1998,11.582593457943926,0.023767605633802816,2.2456363636363648,39658.8,81.0,7534.110000000004
MS,1999,12.16462472406181,0.16555678875323715,5.833123705516858,66126.9,895.0,30979.720000000034
MS,2000,6.695791583165581,0.8741007194244604,25.096906474820155,53459.199999994,243.0,6976.940000000003
MS,2001,11.16997922437657,1.0275229357798166,28.129449541284405,32258.899999999536,112.0,3066.11
MS,2002,12.150529661016888,0.7777777777777778,22.68366666666667,34410.29999999983,70.0,2041.5300000000004
MS,2003,12.934788290642967,0.5930232558139535,17.87279069767442,24744.249999999996,51.0,1537.0600000000002
MS,2004,14.866081081081076,3.2794117647058822,81.66051470588229,41803.419999999984,446.0,11105.82999999999
MS,2005,15.795795454545456,4.45320197044335,110.04034482758625,55601.200000000004,904.0,22338.19000000001
MS,2006,23.6986716067233,1.5420560747663552,40.48,131124.75,495.0,12994.079999999998
MS,2007,18.983964582580413,0.8418604651162791,24.230233644859833,52528.630000000005,181.0,5185.270000000004
MS,2008,18.029434523809535,1.2953020134228188,33.52536912751677,36347.34000000002,193.0,4995.279999999999
MS,2009,13.735681586978636,1.5491803278688525,39.792213114754105,27004.35,189.0,4854.650000000001
MS,2010,12.490676691729327,1.3009708737864079,33.66621359223303,36547.72000000001,268.0,6935.240000000003
MS,2011,17.983667905824046,2.7521008403361344,63.44261261261261,29025.64000000001,655.0,14084.26
MS,2012,10.446059113300493,0.07142857142857142,3.821974789915957,12723.3,87.0,4548.149999999989
MS,2013,14.795631720430116,0.07599193006052454,2.8826308139534875,22015.900000000012,113.0,3966.4999999999986
MS,2014,14.944064748201438,0.05855855855855856,3.902103603603606,33235.6,130.0,8662.670000000006
MS,2015,16.66993402450518,0.13320555821753713,5.656338506304552,35373.6,278.0,11663.369999999986
MT,1992,23.50287454324014,1.100991325898389,30.335921299187987,38591.72000000031,1777.0,48567.80999999997
MT,1993,16.9561372812921,0.6865671641791045,20.03959016393443,12598.41000000003,506.0,14668.980000000003
MT,1994,89.0379859249347,2.0837589376915218,54.5459294762067,265689.35000000516,6120.0,159328.65999999977
MT,1995,23.939115969581508,0.9285024154589372,26.181535471331383,25183.949999999746,961.0,26940.799999999992
MT,1996,104.78697942799863,1.3885480572597138,34.671125964010294,208840.45000000126,2716.0,67435.34000000003
MT,1997,11.423091641490483,0.9425641025641026,26.163408624230012,11343.13000000005,919.0,25483.160000000033
MT,1998,53.094431639601765,1.6310160427807487,42.972123655914054,101357.26999999977,3050.0,79928.15000000014
MT,1999,56.22754427955974,1.0704225352112675,29.48119453924915,117459.34000000029,2204.0,60465.93000000001
MT,2000,338.90457578253086,5.759753593429158,142.50761562178812,822860.3099999849,11220.0,277319.81999999966
MT,2001,101.40311291328936,0.8638824439288476,24.074802784222758,162549.19000000285,1117.0,31128.720000000027
MT,2002,78.96075767063336,1.5507692307692307,40.7699153194765,126100.33000000147,2016.0,52960.11999999998
MT,2003,302.8718373856675,3.1624874623871615,78.3184846964374,748396.3101799844,6306.0,156088.73999999973
MT,2004,15.214950099800287,0.7329450915141431,20.765216306156415,22868.069999999832,881.0,24959.79000000001
MT,2005,76.54499665998769,1.916471506635441,48.96467968750004,114587.86000000157,2455.0,62674.79000000005
MT,2006,352.29758536584677,2.233658536585366,56.76218048780481,866652.0599999831,4579.0,116362.46999999987
MT,2007,372.83067601401666,2.5690747782002537,65.28779327837671,744542.8599999913,4054.0,102958.85000000006
MT,2008,110.88074412532681,1.7304277643260695,44.51096122778677,169869.3000000007,2144.0,55104.57000000002
MT,2009,32.31431407942212,1.6367469879518073,43.36233855799371,53706.389999999556,2717.0,69162.92999999996
MT,2010,50.41763157894702,2.229378531073446,57.00997740112988,57476.0999999996,1973.0,50453.82999999994
MT,2011,117.04721008403608,2.6124684077506317,67.60793560606058,139286.18000000293,3101.0,71393.97999999997
MT,2012,543.2629881337635,2.393955747436589,60.67592307692307,1007209.5799999975,4436.0,110430.18
MT,2013,56.956718175129225,2.5545722713864305,65.13920386904763,77404.18000000062,3464.0,87547.09000000003
MT,2014,29.027364921030706,2.1936560934891487,56.270377200335275,34919.91999999994,2628.0,67130.55999999998
MT,2015,187.58513397642014,2.343266475644699,59.885883707541765,350033.86,4089.0,104021.78000000004
NC,1992,4.826035814606628,0.3360655737704918,11.008278688524584,27489.09999999935,41.0,1343.0099999999993
NC,1993,5.50357737104808,0.544,17.666000000000004,26461.199999999168,68.0,2208.2500000000005
NC,1994,7.829970378114144,0.3106060606060606,10.752651515151516,44936.19999999707,41.0,1419.3500000000001
NC,1995,4.455415952788716,1.0854700854700854,29.707179487179484,23404.299999999126,127.0,3475.74
NC,1996,4.095799905615889,0.30927835051546393,11.56216494845361,17358.00000000014,30.0,1121.5300000000002
NC,1997,3.8590425531914327,0.8968253968253969,25.20738095238095,17411.999999999745,113.0,3176.13
NC,1998,3.911517113783523,0.696,20.246879999999997,16913.399999999954,87.0,2530.8599999999997
NC,1999,6.201583766394264,0.6634615384615384,19.97420289855072,25060.59999999922,138.0,4134.659999999999
NC,2000,7.790054140765656,0.5833333333333334,16.97340782122905,38848.99999999833,105.0,3038.24
NC,2001,5.485005526218514,0.5150375939849624,16.49842105263157,44664.39999999736,137.0,4388.579999999998
NC,2002,5.299105545617069,0.5,15.36706666666667,29621.999999999414,75.0,2305.0600000000004
NC,2003,3.970161685448368,0.22077922077922077,9.244025974025979,8103.100000000119,17.0,711.7900000000003
NC,2004,3.845636656689005,0.34285714285714286,12.242805755395676,16701.600000000348,48.0,1701.7499999999989
NC,2005,3.994153278121206,0.22807017543859648,9.428070175438599,16156.350010000278,26.0,1074.8000000000002
NC,2006,4.619480132437254,0.18518518518518517,7.464567901234569,23369.94999000007,30.0,1209.2600000000002
NC,2007,6.921581548599334,0.8811881188118812,25.27402640264026,50416.79999999754,267.0,7658.029999999999
NC,2008,18.77125741898738,1.06,28.754949999999997,82255.65001000269,212.0,5750.99
NC,2009,5.8325248568845955,0.42953020134228187,14.135067567567566,19358.149999999972,64.0,2091.99
NC,2010,4.143243902439093,0.12603982858583312,4.932789634146338,16987.300000000283,500.0,19415.459999999985
NC,2011,20.176668509304974,0.11345158906134516,3.883427667101095,109498.77999999809,614.0,20857.88999999998
NC,2012,9.923784771002627,0.07120743034055728,2.8328539007092153,35318.74999999835,253.0,9985.809999999983
NC,2013,4.25013517572858,0.029783393501805054,1.4256987874920228,14148.700000000443,99.0,4468.139999999999
NC,2014,3.268236320034966,0.02619515389652914,1.6697216743370558,14991.400000000389,120.0,7618.939999999985
NC,2015,4.469740995548452,0.04085843995047462,1.7377330415754915,11044.730000000225,99.0,3970.719999999998
ND,1992,16.09570707070707,0.04810126582278481,2.7259746835443037,6373.9,19.0,1076.76
ND,1993,10.165544041450772,0.018421052631578946,1.7065263157894732,3923.899999999998,7.0,648.4799999999998
ND,1994,23.439720558882247,0.030181086519114688,2.0258551307847097,11743.300000000005,15.0,1006.8500000000007
ND,1995,7.527941176470585,0.051470588235294115,2.6219852941176462,2047.5999999999992,14.0,713.1799999999997
ND,1996,9.11157495256167,0.015533980582524271,1.5021553398058247,4801.8,8.0,773.6099999999998
ND,1997,13.694922737306838,0.01805869074492099,1.575214446952595,6203.799999999997,8.0,697.8199999999996
ND,1998,15.772560975609792,0.04612159329140461,2.5383018867924534,7760.100000000018,22.0,1210.7700000000002
ND,1999,140.31146245059287,0.06331877729257641,3.1846389496717733,70997.59999999999,29.0,1455.3800000000003
ND,2000,28.981977671451386,0.17694805194805194,5.831512195121953,18171.70000000002,109.0,3586.380000000001
ND,2001,11.875768535262214,0.18679245283018867,6.3486981132075515,6567.300000000005,99.0,3364.810000000002
ND,2002,58.23550165380362,0.14365256124721604,5.716291759465481,52819.59999999988,129.0,5133.230000000001
ND,2003,26.94718562874252,0.10784313725490197,4.786924019607841,22500.900000000005,88.0,3906.1299999999983
ND,2004,22.283137973138,0.29739776951672864,9.390471464019848,18249.89000000002,240.0,7568.7199999999975
ND,2005,20.737652270210422,0.5861601085481682,16.2463500678426,18726.10000000001,432.0,11973.559999999994
ND,2006,22.345287464656,0.12774070543374644,5.476816015252619,23708.350000000017,134.0,5745.179999999998
ND,2007,21.804508670520285,0.08108108108108109,4.169665379665381,18860.900000000045,63.0,3239.830000000001
ND,2008,41.36383125864458,0.21696801112656466,7.345938803894298,29906.050000000032,156.0,5281.7300000000005
ND,2009,7.985927710843359,0.11463414634146342,4.9647560975609775,3314.159999999994,47.0,2035.5500000000009
ND,2010,8.631724137931023,0.14285714285714285,6.594953917050684,3754.7999999999947,62.0,2862.209999999997
ND,2011,10.856246648793546,0.05865102639296188,3.65876832844575,4049.379999999993,20.0,1247.6400000000008
ND,2012,37.9989890710383,0.10706638115631692,5.130044004400438,41722.89000000006,100.0,4663.209999999998
ND,2013,12.372809611829942,0.08224299065420561,4.479845261121858,6693.689999999999,44.0,2316.080000000001
ND,2014,7.6773529411764505,0.10588235294117647,4.954235294117647,3915.44999999999,54.0,2526.6600000000003
ND,2015,25.71691924227321,0.11624441132637854,5.103040238450072,25794.07000000003,78.0,3424.1399999999985
NE,1992,49.083999999999996,0.0,1.85304347826087,1227.1,0.0,42.62000000000001
NE,1993,10.205882352941174,0.07142857142857142,4.225714285714285,173.49999999999997,1.0,59.16
NE,1994,85.86874999999999,0.08450704225352113,4.759571428571429,6869.499999999999,6.0,333.1700000000001
NE,1995,995.6750000000001,0.1276595744680851,7.22217391304348,55757.8,6.0,332.2200000000001
NE,1996,140.31016949152541,0.08928571428571429,5.199107142857144,8278.3,5.0,291.15000000000003
NE,1997,318.06140350877206,0.10638297872340426,5.779361702127661,18129.500000000007,5.0,271.63000000000005
NE,1998,328.1418604651163,0.28205128205128205,11.161794871794871,14110.1,11.0,435.31
NE,1999,1580.6733333333334,0.04838709677419355,3.458064516129032,118550.5,3.0,214.4
NE,2000,1018.3684298245616,1.6216216216216217,42.46225225225225,116094.00100000003,180.0,4713.3099999999995
NE,2001,32.124051948051935,0.10526315789473684,4.161315789473684,2473.551999999999,8.0,316.26
NE,2002,55.16426229508198,0.10734463276836158,6.209634146341463,10095.060000000003,19.0,1018.3799999999999
NE,2003,20.598447204968945,0.056962025316455694,2.884303797468354,3316.35,9.0,455.71999999999997
NE,2004,21.60988165680474,0.03636363636363636,2.1707878787878783,3652.0700000000006,6.0,358.1799999999999
NE,2005,36.61649717514127,0.03977272727272727,1.8774999999999997,6481.120000000004,7.0,330.43999999999994
NE,2006,730.020532786885,0.6218487394957983,16.405042016806718,89062.50499999998,74.0,1952.1999999999996
NE,2007,25.181051703163014,0.3157894736842105,9.80421052631579,20698.8245,12.0,372.56
NE,2008,12.741113256955872,0.3125,13.00625,7784.820200000037,5.0,208.1
NE,2009,15.645525874125914,0.2,6.313000000000001,11186.551000000029,6.0,189.39000000000001
NE,2010,38.251950819672054,0.10526315789473684,4.936842105263158,23333.68999999995,2.0,93.8
NE,2011,46.94787499999973,0.030193236714975844,2.517850241545894,39060.63199999978,25.0,2084.78
NE,2012,274.8228609975465,0.38126540673788,10.454391267842173,336108.35899999936,464.0,12451.180000000028
NE,2013,24.93402127659583,0.05463182897862233,3.3479761904761913,10547.091000000035,23.0,1406.1500000000003
NE,2014,27.95716763485471,0.0912863070539419,4.205304709141277,20213.032199999954,66.0,3036.2300000000023
NE,2015,73.78096828046732,0.031825795644891124,2.799295302013425,44194.79999999992,19.0,1668.3800000000012
NH,1992,1.5389813084112152,,,164.67100000000002,0.0,0.0
NH,1993,1.1736830985915496,0.5,12.950000000000001,166.66300000000004,1.0,25.900000000000002
NH,1994,1.5581503759398494,0.6666666666666666,19.326666666666668,207.23399999999998,2.0,57.980000000000004
NH,1995,1.5848307692307695,0.6428571428571429,19.190714285714286,309.04200000000003,9.0,268.67
NH,1996,1.153421686746988,0.875,23.65625,95.73400000000001,7.0,189.25
NH,1997,1.2725882352941176,0.0,1.1933333333333334,108.16999999999999,0.0,3.58
NH,1998,1.5030409356725145,0.2,8.784,257.02,1.0,43.92
NH,1999,3.2399999999999998,0.4,13.268,16.2,2.0,66.34
NH,2000,1.5202298850574711,0.25,8.125,132.26,1.0,32.5
NH,2001,1.2323387096774194,0.5294117647058824,16.48941176470588,152.81,9.0,280.32
NH,2002,1.368534482758621,0.6666666666666666,19.416666666666668,158.75000000000003,10.0,291.25
NH,2003,1.5991071428571428,0.5,14.375,89.55,1.0,28.75
NH,2004,3.319714285714286,0.6666666666666666,21.290000000000003,232.38,2.0,63.870000000000005
NH,2005,1.30375,0.0,1.0,114.72999999999999,0.0,1.0
NH,2006,2.6237747747747746,0.25,11.62,291.239,1.0,46.48
NH,2007,1.5314736842105263,2.5,65.75,145.49,10.0,263.0
NH,2008,1.8144117647058828,7.0,170.0,185.07000000000005,7.0,170.0
NH,2009,1.7909558823529412,0.0,1.5,121.785,0.0,1.5
NH,2010,0.5310510204081634,0.3333333333333333,10.416666666666666,52.04300000000001,1.0,31.25
NH,2011,1.1125,3.0,76.125,4.45,6.0,152.25
NH,2012,1.0106,0.8,23.4,101.05999999999999,4.0,117.0
NH,2013,0.5817687074829931,0.0,0.5,85.52,0.0,1.0
NH,2014,0.6277280000000001,1.0,25.445,78.46600000000001,4.0,101.78
NH,2015,4.226214285714286,0.0,,591.67,0.0,0.0
NJ,1992,12.531056603773585,0.0,2.7575,16603.65,0.0,11.03
NJ,1993,1.0958432304038006,0.2222222222222222,6.866666666666666,922.7,2.0,61.8
NJ,1994,2.0556938159879334,0.0,6.33,2725.85,0.0,6.33
NJ,1995,12.637394606494219,0.0,2.0855555555555556,22962.145999999997,0.0,18.77
NJ,1996,1.2104166666666667,0.3333333333333333,11.776666666666666,929.6,1.0,35.33
NJ,1997,3.4474331164135936,0.0,1.54,4767.8,0.0,3.08
NJ,1998,1.0064329268292684,0.0,1.7400000000000002,1320.44,0.0,3.4800000000000004
NJ,1999,9.118486916951081,1.4444444444444444,47.48833333333334,16030.3,13.0,284.93
NJ,2000,2.0745884773662553,2.0,51.61,2016.5,4.0,103.22
NJ,2001,2.8072565245066836,0.42857142857142855,13.208571428571428,4410.2,3.0,92.46
NJ,2002,4.081571529245948,0.0,0.67,5791.75,0.0,0.67
NJ,2003,1.3742581602373887,0.0,2.165,926.25,0.0,4.33
NJ,2004,0.587973137973138,0.0,1.5833333333333333,481.55,0.0,4.75
NJ,2005,1.3516566265060241,0.8,24.636000000000003,1346.25,4.0,123.18
NJ,2006,1.854474852071006,0.4166666666666667,12.916666666666666,2507.25,5.0,155.0
NJ,2007,18.791795806745668,2.090909090909091,52.3609090909091,20614.6,23.0,575.97
NJ,2008,2.822873263888889,0.07692307692307693,4.384615384615385,3251.95,1.0,57.0
NJ,2009,0.9254885993485342,0.125,4.825,568.25,1.0,38.6
NJ,2010,6.690891089108911,3.5,87.84375,6757.8,28.0,702.75
NJ,2011,0.5487132352941176,0.0,3.3316129032258064,149.25,0.0,206.56
NJ,2012,3.0340621963070946,5.999018645731109,151.26417251755268,3122.05,6113.0,150810.38000000003
NJ,2013,1.6196100917431193,5.663953488372093,149.13770270270263,1412.3,4871.0,66217.13999999997
NJ,2014,12.270713391739674,8.2484237074401,213.9619501133787,9804.3,6541.0,94357.22
NJ,2015,3.29974025974026,5.849869451697128,124.92181176470596,2540.8,4481.0,53091.77000000003
NM,1992,101.53781985670408,1.991812865497076,50.931943793911,99202.44999999988,1703.0,43495.88
NM,1993,167.1332448866787,1.8607085346215781,48.38238866396763,302344.0400000018,2311.0,59752.25000000003
NM,1994,156.16443778110957,1.8615288220551378,48.657252195733925,416646.7200000003,2971.0,77559.65999999987
NM,1995,84.00141141141297,2.1495920217588393,54.79561196736173,139862.3500000026,2371.0,60439.55999999999
NM,1996,81.69726796763513,1.9395604395604396,50.09225274725271,171645.96000000142,2471.0,63817.52999999995
NM,1997,123.16413043478273,1.5608028335301063,40.76431279620854,169966.50000000017,1322.0,34405.08000000001
NM,1998,75.70290571870156,1.0472255017709564,30.02568181818178,97959.55999999982,887.0,23780.33999999997
NM,1999,67.06664500406183,0.5875232774674115,18.51676502732246,82559.04000000011,631.0,16942.84000000005
NM,2000,184.94755153901158,1.8003255561584373,46.77071273122965,516743.4589999984,3318.0,85964.5700000001
NM,2001,41.48048794826574,1.9355371900826446,49.9540860215054,70558.31000000003,2342.0,60394.49000000003
NM,2002,154.62983630235885,1.419250645994832,37.66082147477359,321166.16999999934,2197.0,58223.629999999976
NM,2003,108.27992635855928,2.652690426275332,67.02428671328661,213203.17500000322,3796.0,95844.72999999986
NM,2004,74.77358014646231,1.71960569550931,44.40515350877189,91896.73000000218,1570.0,40497.49999999996
NM,2005,113.27088179519758,2.960467205750225,74.4171133093525,179194.53500000256,3295.0,82751.82999999999
NM,2006,274.0251012024049,1.2723609991941982,33.80585817888795,546954.1020000002,1579.0,41953.06999999995
NM,2007,101.04003502100832,3.429035752979415,85.84335140997818,144285.17000999989,3165.0,79147.56999999989
NM,2008,423.0260879629647,1.9186320754716981,49.4971867612293,365494.5400000015,1627.0,41874.61999999999
NM,2009,292.2369337016565,1.90648988136776,47.69771109560369,423159.0799999986,2732.0,68350.82000000008
NM,2010,114.4874847161582,2.1276315789473683,54.34202631578946,131088.17000000115,1617.0,41299.93999999999
NM,2011,520.6844424214826,1.7263403263403263,43.83234442836459,1143943.7199999972,3703.0,90864.44999999981
NM,2012,316.0126235093695,1.9939810834049871,51.474991289198506,370998.81999999983,2319.0,59093.289999999884
NM,2013,264.4397495361693,2.6050185873605947,68.77379040156711,285066.0499999905,2803.0,70218.04000000002
NM,2014,49.24541993281037,1.854710556186152,49.165642256902785,43976.15999999966,1634.0,40954.98000000002
NM,2015,67.00122107969096,1.602356406480118,42.03501557632402,52126.94999999957,1088.0,26986.48000000002
NV,1992,166.08956834532492,0.4550359712230216,15.431333333333342,92345.80000000066,253.0,8564.390000000005
NV,1993,121.85079006771987,0.3804100227790433,13.573821510297497,53979.8999999999,167.0,5931.760000000007
NV,1994,276.1377464788747,0.5621468926553672,17.595098870056514,196057.80000000104,398.0,12457.33000000001
NV,1995,220.24110091743205,0.49907235621521334,16.15886827458257,120031.40000000047,269.0,8709.630000000005
NV,1996,576.7316176470531,0.8667279411764706,24.93956761729532,627483.9999999937,943.0,27109.310000000012
NV,1997,70.34857142857136,0.5789473684210527,17.842829525483303,41857.39999999996,341.0,10152.57
NV,1998,143.2032915360502,0.45511811023622045,15.001009615384605,91363.70000000001,289.0,9360.629999999994
NV,1999,1693.8744985673513,0.8065134099616859,23.13122586872586,1773486.6000000169,842.0,23963.94999999999
NV,2000,666.9541453428816,1.2487100103199174,33.96293691830403,651614.1999999953,1210.0,32842.159999999996
NV,2001,535.3340787119793,1.2646793134598013,34.018130081300825,598503.4999999928,1400.0,37658.070000000014
NV,2002,81.93713405238796,1.2325581395348837,33.63477519379844,53177.199999999786,795.0,21694.429999999993
NV,2003,26.183659638554296,1.1238670694864048,30.74830815709967,17385.95000000005,744.0,20355.379999999983
NV,2004,53.8235824742264,0.9432258064516129,26.07344516129034,41767.099999999686,731.0,20206.920000000013
NV,2005,1471.3445260347182,1.0403225806451613,28.820351351351302,1102037.050000004,774.0,21327.059999999965
NV,2006,1266.6002764537811,1.566793893129771,41.709818529130985,1328663.6900000165,1642.0,43670.18000000014
NV,2007,1356.0763610315114,1.9110473457675754,49.55425287356316,946541.2999999949,1332.0,34489.75999999996
NV,2008,177.35398210291063,1.757847533632287,45.656741573033685,79277.23000000106,784.0,20317.24999999999
NV,2009,50.313999999999254,0.9735449735449735,27.021287477954147,28678.979999999574,552.0,15321.070000000002
NV,2010,56.57266288951842,0.9252873563218391,26.440660919540242,19970.15,322.0,9201.350000000004
NV,2011,586.6201803051267,1.3551532033426184,36.67120448179271,422953.14999999636,973.0,26183.23999999999
NV,2012,543.3486515513056,1.211031175059952,31.176292270531405,455326.1699999941,1010.0,25813.970000000005
NV,2013,273.97998477930236,1.620795107033639,42.310567484662585,180004.85000000164,1060.0,27586.490000000005
NV,2014,128.97110701107184,0.9981515711645101,28.221235521235542,69902.34000000094,540.0,14618.600000000011
NV,2015,44.57391634980937,0.4367816091954023,14.154230769230772,23445.87999999973,228.0,7360.200000000002
NY,1992,6.4131868131868135,0.0,0.6248611111111113,2334.4,0.0,44.990000000000016
NY,1993,3.7049342105263166,0.014705882352941176,1.122238805970149,1126.3000000000002,1.0,75.18999999999998
NY,1994,8.950387596899224,0.3333333333333333,9.666666666666666,1154.6,2.0,58.0
NY,1995,18.824332648870637,0.37662337662337664,10.537922077922076,9167.45,29.0,811.4199999999998
NY,1996,3.899999999999999,0.0,0.6242857142857142,417.2999999999999,0.0,17.479999999999997
NY,1997,3.8953424657534246,0.0,0.8221621621621621,1421.8,0.0,30.419999999999998
NY,1998,5.470032258064516,0.0,0.7094285714285716,1695.71,0.0,24.830000000000005
NY,1999,8.542123769338959,0.11290322580645161,4.642950819672131,6073.45,7.0,283.21999999999997
NY,2000,0.8529498861047917,0.08007448789571694,1.9518232731798382,1497.7800000000143,129.0,3136.58
NY,2001,2.1821704475781645,0.08182154757497223,1.9892064083457526,7118.2399999999725,221.0,5339.03
NY,2002,1.1393878132118342,0.1585250551528522,3.2963913595933927,4001.529999999962,503.0,10377.04
NY,2003,0.7893899473043889,0.09646569646569647,2.317831876820641,3894.849999999855,464.0,11139.5
NY,2004,0.6647415066469679,0.14903242020608193,3.5744441649899397,2700.1799999999835,593.0,14211.99
NY,2005,0.6533688311688204,0.1144578313253012,2.7349023463101325,5030.939999999917,874.0,20864.57
NY,2006,1.0215819635047811,0.0447172957404881,1.0753119781387581,6774.110000000204,295.0,7083.08
NY,2007,0.6556575407500829,0.09653426175027695,1.6873432264241264,4143.099999999774,610.0,10574.58
NY,2008,1.1349636668529894,0.09140461215932914,2.0422462142456532,8121.799999999993,654.0,14565.3
NY,2009,0.9086415683552836,0.14298108623980565,3.2977734990372833,5237.409999999855,824.0,18840.18
NY,2010,0.6957013428247388,0.6415094339622641,17.02056603773585,4300.129999999711,34.0,902.09
NY,2011,0.36656149732618387,0.05910671302487296,2.174293038316243,1370.9399999999277,221.0,8057.929999999998
NY,2012,0.8948630831642901,0.13553299492385787,2.483324360699871,3529.33999999996,534.0,7380.440000000017
NY,2013,0.8223183391003438,0.11203607353451266,3.4311484098939964,2376.4999999999936,323.0,5826.090000000006
NY,2014,0.6821667774207908,78.12333476579286,1978.4497616632875,2972.882815999806,181793.0,3901502.930000003
NY,2015,1.2425611828689522,0.08200068050357265,2.77123642598591,7311.230000000915,482.0,14546.220000000043
OH,1992,4.842857142857143,0.0,1.600952380952381,101.7,0.0,33.62
OH,1993,2.372222222222223,0.0,1.0672222222222219,42.70000000000002,0.0,19.209999999999994
OH,1994,4.489285714285714,0.0,1.492142857142857,125.69999999999999,0.0,41.779999999999994
OH,1995,6.219148936170213,0.02127659574468085,2.291276595744681,292.3,1.0,107.69
OH,1996,7.811111111111111,0.0,1.8511111111111112,70.3,0.0,16.66
OH,1997,1.8863636363636367,0.09090909090909091,5.3986363636363635,41.50000000000001,2.0,118.77
OH,1998,7.533333333333331,0.07407407407407407,4.848518518518518,203.39999999999995,2.0,130.91
OH,1999,17.6275,0.1,4.301499999999999,705.1,4.0,172.05999999999997
OH,2000,13.228571428571428,0.03571428571428571,2.714642857142857,370.4,1.0,76.01
OH,2001,10.952325581395352,0.20930232558139536,7.310465116279071,941.9000000000002,18.0,628.7
OH,2002,2.450704225352111,1.28125,31.96874999999999,347.9999999999998,41.0,1022.9999999999997
OH,2003,29.042761904761893,0.2222222222222222,7.472222222222222,1829.6939999999993,2.0,67.25
OH,2004,3.164166666666666,0.0,2.7155555555555555,227.81999999999996,0.0,24.439999999999998
OH,2005,10.723430000000002,0.56,16.6144,1072.3430000000003,14.0,415.35999999999996
OH,2006,5.766725225225228,0.24509803921568626,8.404411764705884,1280.2130000000006,25.0,857.2500000000001
OH,2007,3.1958301158301174,0.43209876543209874,13.157375000000002,827.7200000000004,35.0,1052.5900000000001
OH,2008,4.1744396551724146,0.26666666666666666,8.386444444444445,484.23500000000007,12.0,377.39000000000004
OH,2009,19.608278688524585,0.8275862068965517,22.587241379310353,4784.419999999999,72.0,1965.0900000000006
OH,2010,8.405444444444445,0.6779661016949152,18.869576271186446,1512.98,80.0,2226.6100000000006
OH,2011,3.6422784810126583,0.6329113924050633,56.71954545454546,287.74,50.0,1247.8300000000002
OH,2012,5.377549019607844,0.2903225806451613,9.455161290322579,1097.0200000000002,9.0,293.10999999999996
OH,2013,5.314272445820434,0.7241379310344828,20.754137931034478,1716.51,21.0,601.8699999999999
OH,2014,5.696192810457515,7.232558139534884,176.52511627906975,3486.0699999999993,311.0,7590.579999999999
OH,2015,3.880986964618248,0.0,1.4179449152542378,2084.0899999999992,0.0,669.2700000000002
OK,1992,32.4081062670299,0.038173142467621,3.38483870967742,47575.0999999999,56.0,4931.710000000001
OK,1993,30.34934782608697,0.047473867595818814,3.6723390275952594,69803.50000000003,109.0,8383.949999999977
OK,1994,39.29127025614227,0.0644316396018858,4.301275026343508,75164.20000000016,123.0,8163.819999999978
OK,1995,36.296158278909,0.061946902654867256,4.436407579273008,94478.90000000013,161.0,11472.55
OK,1996,77.16623280029785,0.0578790141896938,4.188564449455097,207500.0000000009,155.0,11145.770000000013
OK,1997,21.47439824945296,0.03205128205128205,2.934679487179488,19627.600000000006,5.0,457.8100000000001
OK,1998,21.991789215686282,0.2789115646258503,9.956666666666663,17945.300000000007,82.0,2927.2599999999993
OK,1999,9.862762762762767,1.484732824427481,38.444406130268206,16421.500000000007,389.0,10033.990000000002
OK,2000,68.60858186244673,0.4817708333333333,6.6995495495495465,112723.89999999997,185.0,2230.949999999999
OK,2001,23.523798449612404,0.06976744186046512,4.322093023255817,30345.7,15.0,929.2500000000006
OK,2002,27.919609120521148,0.5150375939849624,15.122981132075472,42856.59999999996,137.0,4007.59
OK,2003,61.27111043319116,0.16093366093366093,3.1007828947368425,100423.35000000031,262.0,4713.1900000000005
OK,2004,41.51818720379136,0.1328125,6.573593750000001,70082.69999999982,34.0,1682.8400000000001
OK,2005,105.8563764450875,2.0116504854368933,52.2745631067961,293010.4500000022,2072.0,53842.79999999998
OK,2006,127.58380398162285,0.6271660145332588,18.061887640449434,416561.1199999986,1122.0,32150.159999999996
OK,2007,42.703643178410665,0.2,7.725744186046509,56966.65999999983,86.0,3322.069999999999
OK,2008,67.47909006928425,0.7034883720930233,19.497928779069763,146092.23000000042,968.0,26829.149999999994
OK,2009,197.0885553928736,0.5210784313725491,14.046903743315507,403834.449999998,1063.0,26267.71
OK,2010,52.60862068965533,0.30205415499533145,8.486452719255267,112898.10000000034,647.0,17320.85
OK,2011,128.70499606608945,0.6633858267716536,17.338975879794386,327168.0999999994,1685.0,43850.270000000004
OK,2012,123.24250755287049,0.42640823743185946,13.27014411027568,203966.35000000068,704.0,21179.149999999987
OK,2013,37.87553459119491,0.23484848484848486,6.770958333333324,30111.049999999956,186.0,4875.089999999993
