STATE,FIRE_YEAR,FIRE_SIZE,FIRE_SIZE_CLASS,DISCOVERY_DATE
NJ,2012,0.25,A,2012-07-01
NJ,2012,0.25,A,2012-07-01
NJ,2012,0.25,A,2012-07-02
NJ,2012,0.25,A,2012-07-04
NJ,2012,0.25,A,2012-07-04
NJ,2012,0.25,A,2012-07-05
NJ,2012,0.25,A,2012-07-05
NJ,2012,0.25,A,2012-07-08
NJ,2012,0.25,A,2012-07-09
NJ,2012,0.25,A,2012-07-09
NJ,2012,0.25,A,2012-07-09
NJ,2012,0.25,A,2012-07-09
NJ,2012,0.25,A,2012-07-09
NJ,2012,0.25,A,2012-07-09
NJ,2012,0.25,A,2012-07-11
NJ,2012,0.25,A,2012-07-11
NJ,2012,0.25,A,2012-07-12
NJ,2012,0.25,A,2012-07-12
NJ,2012,0.25,A,2012-07-12
NJ,2012,0.25,A,2012-07-13
NJ,2012,0.25,A,2012-07-13
NJ,2012,0.25,A,2012-07-18
NJ,2012,0.25,A,2012-07-18
NJ,2012,0.25,A,2012-07-28
NJ,2012,0.25,A,2012-08-04
NJ,2012,0.25,A,2012-08-19
NJ,2012,0.25,A,2012-08-25
NJ,2012,0.25,A,2012-08-30
NJ,2012,0.25,A,2012-09-02
NJ,2012,0.25,A,2012-09-16
NJ,2012,0.25,A,2012-09-19
NJ,2012,0.25,A,2012-10-14
NJ,2012,0.25,A,2012-10-31
NJ,2012,0.25,A,2012-11-03
NJ,2012,0.25,A,2012-11-05
NJ,2012,0.25,A,2012-11-08
NJ,2012,0.25,A,2012-11-09
NJ,2012,0.25,A,2012-11-09
NJ,2012,0.25,A,2012-11-11
NJ,2012,0.25,A,2012-11-11
NJ,2012,0.25,A,2012-11-11
NJ,2012,0.25,A,2012-11-12
NJ,2012,0.25,A,2012-11-16
NJ,2012,0.25,A,2012-11-17
NJ,2012,0.25,A,2012-11-17
NJ,2012,0.25,A,2012-11-18
NJ,2012,0.25,A,2012-11-18
NJ,2012,0.25,A,2012-11-18
NJ,2012,0.25,A,2012-11-19
NJ,2012,0.25,A,2012-11-21
NJ,2012,0.25,A,2012-11-21
NJ,2012,0.25,A,2012-11-22
NJ,2012,0.25,A,2012-11-23
NJ,2012,0.25,A,2012-11-23
NJ,2012,0.25,A,2012-11-23
NJ,2012,0.25,A,2012-11-23
NJ,2012,0.25,A,2012-11-23
NJ,2012,0.25,A,2012-11-23
NJ,2012,0.25,A,2012-11-24
NJ,2012,0.25,A,2012-11-26
NJ,2012,0.25,A,2012-12-03
CA,2012,0.25,A,2012-01-08
CA,2012,0.25,A,2012-01-17
CA,2012,0.25,A,2012-02-23
CA,2012,0.25,A,2012-02-27
CA,2012,0.25,A,2012-05-09
CA,2012,0.25,A,2012-05-17
CA,2012,0.25,A,2012-05-17
CA,2012,0.25,A,2012-06-03
CA,2012,0.25,A,2012-06-06
CA,2012,0.25,A,2012-06-07
CA,2012,0.25,A,2012-06-20
CA,2012,0.25,A,2012-06-24
CA,2012,0.25,A,2012-06-28
CA,2012,0.25,A,2012-07-02
CA,2012,0.25,A,2012-07-02
CA,2012,0.25,A,2012-07-11
CA,2012,0.25,A,2012-07-23
CA,2012,0.25,A,2012-09-10
CA,2012,0.25,A,2012-09-15
CA,2012,0.25,A,2012-10-29
CA,2012,0.25,A,2012-10-29
CA,2012,0.25,A,2012-10-30
AR,2012,9.0,B,2012-01-06
AR,2012,9.0,B,2012-10-15
AR,2012,9.0,B,2012-11-18
AR,2012,99.0,C,2012-02-26
AR,2012,9.0,B,2012-03-28
AR,2012,95.0,C,2012-03-06
AR,2012,9.0,B,2012-05-28
AR,2012,94.0,C,2012-06-25
AR,2012,9.0,B,2012-06-27
AR,2012,9.0,B,2012-06-28
AR,2012,96.0,C,2012-06-30
AR,2012,9.0,B,2012-06-06
AR,2012,9.0,B,2012-07-01
AR,2012,9.0,B,2012-07-11
AR,2012,9.0,B,2012-07-23
AR,2012,9.0,B,2012-07-28
AR,2012,9.0,B,2012-07-28
AR,2012,9.0,B,2012-07-30
AR,2012,9.0,B,2012-07-31
AR,2012,9.0,B,2012-08-11
AR,2012,9.0,B,2012-08-15
AR,2012,9.0,B,2012-08-02
AR,2012,9.0,B,2012-08-06
AR,2012,95.0,C,2012-09-12
AR,2012,9.0,B,2012-09-29
AZ,2012,0.25,A,2012-01-06
AZ,2012,0.25,A,2012-01-26
AZ,2012,9.5,B,2012-03-06
AZ,2012,8.9,B,2012-03-17
AZ,2012,0.25,A,2012-03-21
AZ,2012,0.25,A,2012-03-31
AZ,2012,0.25,A,2012-04-28
AZ,2012,0.25,A,2012-05-02
AZ,2012,0.25,A,2012-05-08
AZ,2012,0.25,A,2012-05-08
AZ,2012,0.25,A,2012-05-14
AZ,2012,0.25,A,2012-05-15
AZ,2012,0.25,A,2012-05-21
AZ,2012,0.25,A,2012-05-22
AZ,2012,0.25,A,2012-05-23
AZ,2012,0.25,A,2012-06-16
AZ,2012,0.25,A,2012-06-22
AZ,2012,0.25,A,2012-06-23
AZ,2012,9.2,B,2012-07-01
AZ,2012,0.25,A,2012-07-09
AZ,2012,0.25,A,2012-07-13
AZ,2012,0.25,A,2012-07-18
AZ,2012,0.25,A,2012-07-26
AZ,2012,0.25,A,2012-07-30
AZ,2012,0.25,A,2012-08-08
AZ,2012,0.25,A,2012-08-14
AZ,2012,0.25,A,2012-10-25
NJ,2012,0.25,A,2012-01-02
NJ,2012,0.25,A,2012-01-04
NJ,2012,0.25,A,2012-01-07
NJ,2012,0.25,A,2012-01-08
NJ,2012,0.25,A,2012-01-09
NJ,2012,0.25,A,2012-01-09
NJ,2012,0.25,A,2012-01-11
NJ,2012,0.25,A,2012-01-11
NJ,2012,0.25,A,2012-01-11
NJ,2012,0.25,A,2012-01-13
NJ,2012,0.25,A,2012-01-13
NJ,2012,0.25,A,2012-01-15
NJ,2012,0.25,A,2012-01-19
NJ,2012,0.25,A,2012-01-19
NJ,2012,0.25,A,2012-01-19
NJ,2012,0.25,A,2012-01-25
NJ,2012,0.25,A,2012-02-03
NJ,2012,0.25,A,2012-02-04
NJ,2012,0.25,A,2012-02-04
NJ,2012,0.25,A,2012-02-04
NJ,2012,0.25,A,2012-02-05
NJ,2012,0.25,A,2012-02-07
NJ,2012,0.25,A,2012-02-07
NJ,2012,0.25,A,2012-02-07
NJ,2012,0.25,A,2012-02-07
NJ,2012,0.25,A,2012-02-18
NJ,2012,0.25,A,2012-02-19
NJ,2012,0.25,A,2012-02-20
NJ,2012,0.25,A,2012-02-20
NJ,2012,0.25,A,2012-02-21
NJ,2012,0.25,A,2012-02-21
NJ,2012,0.25,A,2012-02-21
NJ,2012,0.25,A,2012-02-21
NJ,2012,0.25,A,2012-02-21
NJ,2012,0.25,A,2012-02-22
NJ,2012,0.25,A,2012-02-23
NJ,2012,0.25,A,2012-02-23
NJ,2012,0.25,A,2012-02-23
NJ,2012,0.25,A,2012-02-23
NJ,2012,0.25,A,2012-02-25
NJ,2012,0.25,A,2012-02-25
NJ,2012,0.25,A,2012-02-26
NJ,2012,0.25,A,2012-02-26
NJ,2012,0.25,A,2012-02-26
NJ,2012,0.25,A,2012-02-27
NJ,2012,0.25,A,2012-02-27
NJ,2012,0.25,A,2012-02-27
NJ,2012,0.25,A,2012-02-28
NJ,2012,0.25,A,2012-03-01
NJ,2012,0.25,A,2012-03-02
NJ,2012,0.25,A,2012-03-07
NJ,2012,0.25,A,2012-03-07
NJ,2012,0.25,A,2012-03-07
NJ,2012,0.25,A,2012-03-07
NJ,2012,0.25,A,2012-03-07
NJ,2012,0.25,A,2012-03-07
NJ,2012,0.25,A,2012-03-07
NJ,2012,0.25,A,2012-03-07
NJ,2012,0.25,A,2012-03-08
NJ,2012,0.25,A,2012-03-08
NJ,2012,0.25,A,2012-03-08
NJ,2012,0.25,A,2012-03-08
NJ,2012,0.25,A,2012-03-08
NJ,2012,0.25,A,2012-03-08
NJ,2012,0.25,A,2012-03-08
NJ,2012,0.25,A,2012-03-08
NJ,2012,0.25,A,2012-03-08
NJ,2012,0.25,A,2012-03-09
NJ,2012,0.25,A,2012-03-09
NJ,2012,0.25,A,2012-03-10
NJ,2012,0.25,A,2012-03-11
NJ,2012,0.25,A,2012-03-11
NJ,2012,0.25,A,2012-03-11
NJ,2012,0.25,A,2012-03-11
NJ,2012,0.25,A,2012-03-11
NJ,2012,0.25,A,2012-03-12
NJ,2012,0.25,A,2012-03-12
NJ,2012,0.25,A,2012-03-17
NJ,2012,0.25,A,2012-03-18
NJ,2012,0.25,A,2012-03-18
NJ,2012,0.25,A,2012-03-21
NJ,2012,0.25,A,2012-03-21
NJ,2012,0.25,A,2012-03-23
NJ,2012,0.25,A,2012-03-23
NJ,2012,0.25,A,2012-03-26
NJ,2012,0.25,A,2012-03-26
NJ,2012,0.25,A,2012-03-26
NJ,2012,0.25,A,2012-03-26
NJ,2012,0.25,A,2012-03-27
NJ,2012,0.25,A,2012-03-28
NJ,2012,0.25,A,2012-03-28
NJ,2012,0.25,A,2012-03-29
NJ,2012,0.25,A,2012-03-29
NJ,2012,0.25,A,2012-03-29
NJ,2012,0.25,A,2012-03-30
NJ,2012,0.25,A,2012-03-30
NJ,2012,0.25,A,2012-03-30
NJ,2012,0.25,A,2012-03-30
NJ,2012,0.25,A,2012-03-30
NJ,2012,0.25,A,2012-04-01
NJ,2012,0.25,A,2012-04-02
NJ,2012,0.25,A,2012-04-02
NJ,2012,0.25,A,2012-04-03
NJ,2012,0.25,A,2012-04-03
NJ,2012,0.25,A,2012-04-03
NJ,2012,0.25,A,2012-04-03
NJ,2012,0.25,A,2012-04-04
NJ,2012,0.25,A,2012-04-04
NJ,2012,0.25,A,2012-04-04
NJ,2012,0.25,A,2012-04-04
NJ,2012,0.25,A,2012-04-04
NJ,2012,0.25,A,2012-04-05
NJ,2012,0.25,A,2012-04-06
NJ,2012,0.25,A,2012-04-06
NJ,2012,0.25,A,2012-04-06
NJ,2012,0.25,A,2012-04-06
NJ,2012,0.25,A,2012-04-07
NJ,2012,0.25,A,2012-04-07
NJ,2012,0.25,A,2012-04-07
NJ,2012,0.25,A,2012-04-07
NJ,2012,0.25,A,2012-04-07
NJ,2012,0.25,A,2012-04-07
NJ,2012,0.25,A,2012-04-08
NJ,2012,0.25,A,2012-04-08
NJ,2012,0.25,A,2012-04-08
NJ,2012,0.25,A,2012-04-08
NJ,2012,0.25,A,2012-04-08
NJ,2012,0.25,A,2012-04-09
NJ,2012,0.25,A,2012-04-09
NJ,2012,0.25,A,2012-04-09
NJ,2012,0.25,A,2012-04-09
NJ,2012,0.25,A,2012-04-09
NJ,2012,0.25,A,2012-04-09
NJ,2012,0.25,A,2012-04-09
NJ,2012,0.25,A,2012-04-10
NJ,2012,0.25,A,2012-04-10
NJ,2012,0.25,A,2012-04-10
NJ,2012,0.25,A,2012-04-10
NJ,2012,0.25,A,2012-04-10
NJ,2012,0.25,A,2012-04-10
NJ,2012,0.25,A,2012-04-10
NJ,2012,0.25,A,2012-04-10
NJ,2012,0.25,A,2012-04-11
NJ,2012,0.25,A,2012-04-11
NJ,2012,0.25,A,2012-04-11
NJ,2012,0.25,A,2012-04-11
NJ,2012,0.25,A,2012-04-11
NJ,2012,0.25,A,2012-04-11
NJ,2012,0.25,A,2012-04-11
NJ,2012,0.25,A,2012-04-12
NJ,2012,0.25,A,2012-04-13
NJ,2012,0.25,A,2012-04-13
NJ,2012,0.25,A,2012-04-13
NJ,2012,0.25,A,2012-04-13
NJ,2012,0.25,A,2012-04-13
NJ,2012,0.25,A,2012-04-13
NJ,2012,0.25,A,2012-04-14
NJ,2012,0.25,A,2012-04-14
NJ,2012,0.25,A,2012-04-14
NJ,2012,0.25,A,2012-04-14
NJ,2012,0.25,A,2012-04-14
NJ,2012,0.25,A,2012-04-14
NJ,2012,0.25,A,2012-04-14
NJ,2012,0.25,A,2012-04-15
NJ,2012,0.25,A,2012-04-15
NJ,2012,0.25,A,2012-04-15
NJ,2012,0.25,A,2012-04-15
NJ,2012,0.25,A,2012-04-15
NJ,2012,0.25,A,2012-04-16
NJ,2012,0.25,A,2012-04-17
NJ,2012,0.25,A,2012-04-17
NJ,2012,0.25,A,2012-04-17
NJ,2012,0.25,A,2012-04-17
NJ,2012,0.25,A,2012-04-18
NJ,2012,0.25,A,2012-04-19
NJ,2012,0.25,A,2012-04-19
NJ,2012,0.25,A,2012-04-19
NJ,2012,0.25,A,2012-04-21
NJ,2012,0.25,A,2012-04-21
NJ,2012,0.25,A,2012-04-27
NJ,2012,0.25,A,2012-04-28
NJ,2012,0.25,A,2012-04-29
NJ,2012,0.25,A,2012-04-29
NJ,2012,0.25,A,2012-04-29
NJ,2012,0.25,A,2012-04-30
NJ,2012,0.25,A,2012-04-30
NJ,2012,0.25,A,2012-04-30
NJ,2012,0.25,A,2012-04-30
NJ,2012,0.25,A,2012-04-30
NJ,2012,0.25,A,2012-04-30
NJ,2012,0.25,A,2012-04-30
NJ,2012,0.25,A,2012-04-30
NJ,2012,0.25,A,2012-04-30
NJ,2012,0.25,A,2012-04-30
NJ,2012,0.25,A,2012-04-30
NJ,2012,0.25,A,2012-05-06
NJ,2012,0.25,A,2012-05-11
NJ,2012,0.25,A,2012-05-11
NJ,2012,0.25,A,2012-05-12
NJ,2012,0.25,A,2012-05-12
NJ,2012,0.25,A,2012-05-12
NJ,2012,0.25,A,2012-05-12
NJ,2012,0.25,A,2012-05-12
NJ,2012,0.25,A,2012-05-12
NJ,2012,0.25,A,2012-05-14
NJ,2012,0.25,A,2012-05-17
NJ,2012,0.25,A,2012-05-17
NJ,2012,0.25,A,2012-05-18
NJ,2012,0.25,A,2012-05-20
NJ,2012,0.25,A,2012-05-20
NJ,2012,0.25,A,2012-05-20
NJ,2012,0.25,A,2012-05-22
NJ,2012,0.25,A,2012-05-25
NJ,2012,0.25,A,2012-06-03
NJ,2012,0.25,A,2012-06-06
NJ,2012,0.25,A,2012-06-15
NJ,2012,0.25,A,2012-06-16
NJ,2012,0.25,A,2012-06-16
NJ,2012,0.25,A,2012-06-17
NJ,2012,0.25,A,2012-06-22
NJ,2012,0.25,A,2012-06-22
NJ,2012,0.25,A,2012-06-22
NJ,2012,0.25,A,2012-06-23
NJ,2012,0.25,A,2012-06-26
NJ,2012,0.25,A,2012-06-27
NJ,2012,0.25,A,2012-06-28
NJ,2012,0.25,A,2012-06-30
NJ,2012,0.25,A,2012-07-01
NJ,2012,0.25,A,2012-07-02
NJ,2012,0.25,A,2012-07-03
NJ,2012,0.25,A,2012-07-03
NJ,2012,0.25,A,2012-07-04
NJ,2012,0.25,A,2012-07-04
NJ,2012,0.25,A,2012-07-06
NJ,2012,0.25,A,2012-07-07
NJ,2012,0.25,A,2012-07-10
NJ,2012,0.25,A,2012-07-11
NJ,2012,0.25,A,2012-07-12
NJ,2012,0.25,A,2012-07-12
NJ,2012,0.25,A,2012-07-12
NJ,2012,0.25,A,2012-07-17
NJ,2012,0.25,A,2012-07-22
NJ,2012,0.25,A,2012-07-25
NJ,2012,0.25,A,2012-07-25
NJ,2012,0.25,A,2012-07-28
NJ,2012,0.25,A,2012-08-13
NJ,2012,0.25,A,2012-08-25
NJ,2012,0.25,A,2012-08-30
NJ,2012,0.25,A,2012-08-31
NJ,2012,0.25,A,2012-09-01
NJ,2012,0.25,A,2012-09-01
NJ,2012,0.25,A,2012-09-11
NJ,2012,0.25,A,2012-09-15
NJ,2012,0.25,A,2012-09-15
NJ,2012,0.25,A,2012-09-15
NJ,2012,0.25,A,2012-09-15
NJ,2012,0.25,A,2012-09-17
NJ,2012,0.25,A,2012-09-24
NJ,2012,0.25,A,2012-09-25
NJ,2012,0.25,A,2012-09-30
NJ,2012,0.25,A,2012-10-04
NJ,2012,0.25,A,2012-10-17
NJ,2012,0.25,A,2012-10-18
NJ,2012,0.25,A,2012-10-22
NJ,2012,0.25,A,2012-11-01
NJ,2012,0.25,A,2012-11-01
NJ,2012,0.25,A,2012-11-03
NJ,2012,0.25,A,2012-11-03
NJ,2012,0.25,A,2012-11-04
NJ,2012,0.25,A,2012-11-06
NJ,2012,0.25,A,2012-11-16
NJ,2012,0.25,A,2012-11-23
NJ,2012,0.25,A,2012-11-24
NJ,2012,0.25,A,2012-11-25
NJ,2012,0.25,A,2012-11-25
NJ,2012,0.25,A,2012-11-26
NJ,2012,0.25,A,2012-11-30
NJ,2012,0.25,A,2012-12-15
NJ,2012,0.25,A,2012-12-16
NJ,2012,0.25,A,2012-12-26
CA,2012,0.25,A,2012-03-05
CA,2012,0.25,A,2012-03-30
CA,2012,0.25,A,2012-04-30
CA,2012,0.25,A,2012-06-05
CA,2012,0.25,A,2012-06-14
CA,2012,0.25,A,2012-07-04
CA,2012,0.25,A,2012-07-07
CA,2012,0.25,A,2012-07-22
CA,2012,0.25,A,2012-07-26
CA,2012,0.25,A,2012-08-20
CA,2012,0.25,A,2012-08-26
CA,2012,0.25,A,2012-09-02
CA,2012,0.25,A,2012-11-13
CA,2012,0.25,A,2012-01-15
CA,2012,0.25,A,2012-01-17
CA,2012,0.25,A,2012-06-11
CA,2012,0.25,A,2012-06-27
CA,2012,0.25,A,2012-07-05
CA,2012,0.25,A,2012-08-09
CA,2012,0.25,A,2012-08-23
CA,2012,0.25,A,2012-09-14
CA,2012,0.25,A,2012-09-16
CA,2012,0.25,A,2012-10-14
CA,2012,9.0,B,2012-10-16
CA,2012,0.25,A,2012-11-16
CA,2012,0.25,A,2012-02-05
CA,2012,0.25,A,2012-05-29
CA,2012,0.25,A,2012-06-10
CA,2012,0.25,A,2012-06-16
CA,2012,0.25,A,2012-06-19
CA,2012,0.25,A,2012-07-01
CA,2012,0.25,A,2012-07-12
CA,2012,0.25,A,2012-07-16
CA,2012,0.25,A,2012-07-27
CA,2012,0.25,A,2012-07-28
CA,2012,0.25,A,2012-08-05
CA,2012,0.25,A,2012-08-10
CA,2012,0.25,A,2012-08-14
CA,2012,0.25,A,2012-10-10
NJ,2012,0.25,A,2012-01-02
NJ,2012,0.25,A,2012-01-07
NJ,2012,0.25,A,2012-01-07
NJ,2012,0.25,A,2012-01-07
NJ,2012,0.25,A,2012-01-08
NJ,2012,0.25,A,2012-01-08
NJ,2012,0.25,A,2012-01-08
NJ,2012,0.25,A,2012-01-08
NJ,2012,0.25,A,2012-01-08
NJ,2012,0.25,A,2012-01-08
NJ,2012,0.25,A,2012-01-09
NJ,2012,0.25,A,2012-01-24
NJ,2012,0.25,A,2012-01-29
NJ,2012,0.25,A,2012-01-30
NJ,2012,0.25,A,2012-01-31
NJ,2012,0.25,A,2012-02-01
NJ,2012,0.25,A,2012-02-04
NJ,2012,0.25,A,2012-02-06
NJ,2012,0.25,A,2012-02-10
NJ,2012,0.25,A,2012-02-10
NJ,2012,0.25,A,2012-02-15
NJ,2012,0.25,A,2012-02-18
NJ,2012,0.25,A,2012-02-18
NJ,2012,0.25,A,2012-02-18
NJ,2012,0.25,A,2012-02-20
NJ,2012,0.25,A,2012-02-21
NJ,2012,0.25,A,2012-02-22
NJ,2012,0.25,A,2012-02-22
NJ,2012,0.25,A,2012-02-23
NJ,2012,0.25,A,2012-02-27
NJ,2012,0.25,A,2012-02-28
NJ,2012,0.25,A,2012-03-06
NJ,2012,0.25,A,2012-03-06
NJ,2012,0.25,A,2012-03-06
NJ,2012,0.25,A,2012-03-06
NJ,2012,0.25,A,2012-03-07
NJ,2012,0.25,A,2012-03-07
NJ,2012,0.25,A,2012-03-07
NJ,2012,0.25,A,2012-03-07
NJ,2012,0.25,A,2012-03-07
NJ,2012,0.25,A,2012-03-08
NJ,2012,0.25,A,2012-03-11
NJ,2012,0.25,A,2012-03-11
NJ,2012,0.25,A,2012-03-11
NJ,2012,0.25,A,2012-03-11
NJ,2012,0.25,A,2012-03-12
NJ,2012,0.25,A,2012-03-17
NJ,2012,0.25,A,2012-03-17
NJ,2012,0.25,A,2012-03-18
NJ,2012,0.25,A,2012-03-18
NJ,2012,0.25,A,2012-03-18
NJ,2012,0.25,A,2012-03-19
NJ,2012,0.25,A,2012-03-19
NJ,2012,0.25,A,2012-03-21
NJ,2012,0.25,A,2012-03-23
NJ,2012,0.25,A,2012-03-23
NJ,2012,0.25,A,2012-03-26
NJ,2012,9.0,B,2012-03-26
NJ,2012,0.25,A,2012-03-26
NJ,2012,0.25,A,2012-03-27
NJ,2012,0.25,A,2012-03-27
NJ,2012,0.25,A,2012-03-29
NJ,2012,0.25,A,2012-03-29
NJ,2012,0.25,A,2012-03-29
NJ,2012,0.25,A,2012-03-30
NJ,2012,0.25,A,2012-03-31
NJ,2012,0.25,A,2012-04-01
NJ,2012,0.25,A,2012-04-01
NJ,2012,0.25,A,2012-04-02
NJ,2012,0.25,A,2012-04-03
NJ,2012,0.25,A,2012-04-04
NJ,2012,0.25,A,2012-04-04
NJ,2012,0.25,A,2012-04-05
NJ,2012,0.25,A,2012-04-05
NJ,2012,0.25,A,2012-04-06
NJ,2012,0.25,A,2012-04-06
NJ,2012,0.25,A,2012-04-07
NJ,2012,0.25,A,2012-04-07
NJ,2012,0.25,A,2012-04-07
NJ,2012,0.25,A,2012-04-07
NJ,2012,0.25,A,2012-04-07
NJ,2012,0.25,A,2012-04-07
NJ,2012,0.25,A,2012-04-08
NJ,2012,0.25,A,2012-04-08
NJ,2012,0.25,A,2012-04-09
NJ,2012,0.25,A,2012-04-09
NJ,2012,0.25,A,2012-04-09
NJ,2012,0.25,A,2012-04-09
NJ,2012,0.25,A,2012-04-09
NJ,2012,0.25,A,2012-04-09
NJ,2012,0.25,A,2012-04-09
NJ,2012,0.25,A,2012-04-10
NJ,2012,0.25,A,2012-04-10
NJ,2012,0.25,A,2012-04-11
NJ,2012,0.25,A,2012-04-11
NJ,2012,0.25,A,2012-04-11
NJ,2012,0.25,A,2012-04-11
NJ,2012,0.25,A,2012-04-11
NJ,2012,0.25,A,2012-04-11
NJ,2012,0.25,A,2012-04-13
NJ,2012,0.25,A,2012-04-13
NJ,2012,0.25,A,2012-04-13
NJ,2012,0.25,A,2012-04-13
NJ,2012,0.25,A,2012-04-14
NJ,2012,0.25,A,2012-04-15
NJ,2012,0.25,A,2012-04-15
NJ,2012,0.25,A,2012-04-15
NJ,2012,0.25,A,2012-04-15
NJ,2012,0.25,A,2012-04-15
NJ,2012,0.25,A,2012-04-15
NJ,2012,0.25,A,2012-04-15
NJ,2012,0.25,A,2012-04-15
NJ,2012,0.25,A,2012-04-15
NJ,2012,0.25,A,2012-04-15
NJ,2012,0.25,A,2012-04-15
NJ,2012,0.25,A,2012-04-16
NJ,2012,0.25,A,2012-04-16
NJ,2012,0.25,A,2012-04-16
NJ,2012,0.25,A,2012-04-16
NJ,2012,0.25,A,2012-04-17
NJ,2012,0.25,A,2012-04-17
NJ,2012,0.25,A,2012-04-17
NJ,2012,0.25,A,2012-04-17
NJ,2012,0.25,A,2012-04-18
NJ,2012,0.25,A,2012-04-18
NJ,2012,0.25,A,2012-04-19
NJ,2012,0.25,A,2012-04-19
NJ,2012,0.25,A,2012-04-19
NJ,2012,0.25,A,2012-04-19
NJ,2012,0.25,A,2012-04-21
NJ,2012,0.25,A,2012-04-21
NJ,2012,0.25,A,2012-04-24
NJ,2012,0.25,A,2012-04-27
NJ,2012,0.25,A,2012-04-30
NJ,2012,0.25,A,2012-04-30
NJ,2012,0.25,A,2012-05-01
NJ,2012,0.25,A,2012-05-06
NJ,2012,0.25,A,2012-05-06
NJ,2012,0.25,A,2012-05-11
NJ,2012,0.25,A,2012-05-12
NJ,2012,0.25,A,2012-05-12
NJ,2012,0.25,A,2012-05-13
NJ,2012,0.25,A,2012-05-19
NJ,2012,0.25,A,2012-05-19
NJ,2012,0.25,A,2012-05-20
NJ,2012,0.25,A,2012-05-20
NJ,2012,0.25,A,2012-05-26
NJ,2012,0.25,A,2012-05-27
NJ,2012,0.25,A,2012-06-06
NJ,2012,0.25,A,2012-06-09
NJ,2012,0.25,A,2012-06-09
NJ,2012,0.25,A,2012-06-10
NJ,2012,0.25,A,2012-06-10
NJ,2012,0.25,A,2012-06-10
NJ,2012,0.25,A,2012-06-11
NJ,2012,0.25,A,2012-06-16
NJ,2012,0.25,A,2012-06-17
NJ,2012,0.25,A,2012-06-17
NJ,2012,0.25,A,2012-06-19
NJ,2012,0.25,A,2012-06-22
NJ,2012,0.25,A,2012-06-26
NJ,2012,0.25,A,2012-06-27
NJ,2012,0.25,A,2012-06-28
NJ,2012,0.25,A,2012-07-02
NJ,2012,0.25,A,2012-07-02
NJ,2012,0.25,A,2012-07-02
NJ,2012,0.25,A,2012-07-02
NJ,2012,0.25,A,2012-07-02
NJ,2012,0.25,A,2012-07-04
NJ,2012,0.25,A,2012-07-05
NJ,2012,0.25,A,2012-07-05
NJ,2012,0.25,A,2012-07-05
NJ,2012,0.25,A,2012-07-06
NJ,2012,0.25,A,2012-07-07
NJ,2012,0.25,A,2012-07-07
NJ,2012,0.25,A,2012-07-09
NJ,2012,0.25,A,2012-07-10
NJ,2012,0.25,A,2012-07-11
NJ,2012,0.25,A,2012-07-12
NJ,2012,0.25,A,2012-07-13
NJ,2012,0.25,A,2012-07-13
NJ,2012,0.25,A,2012-07-14
NJ,2012,0.25,A,2012-07-17
NJ,2012,0.25,A,2012-07-17
NJ,2012,0.25,A,2012-07-18
NJ,2012,0.25,A,2012-07-18
NJ,2012,0.25,A,2012-07-26
NJ,2012,0.25,A,2012-07-27
NJ,2012,0.25,A,2012-07-30
NJ,2012,0.25,A,2012-08-03
NJ,2012,0.25,A,2012-08-05
NJ,2012,0.25,A,2012-08-05
NJ,2012,0.25,A,2012-08-09
NJ,2012,0.25,A,2012-08-23
NJ,2012,0.25,A,2012-08-23
NJ,2012,0.25,A,2012-09-13
NJ,2012,0.25,A,2012-09-13
NJ,2012,0.25,A,2012-09-14
NJ,2012,0.25,A,2012-09-15
NJ,2012,0.25,A,2012-09-17
NJ,2012,0.25,A,2012-09-22
NJ,2012,0.25,A,2012-09-22
NJ,2012,0.25,A,2012-09-23
NJ,2012,0.25,A,2012-09-24
NJ,2012,0.25,A,2012-09-25
NJ,2012,0.25,A,2012-09-29
NJ,2012,0.25,A,2012-10-06
NJ,2012,0.25,A,2012-10-08
NJ,2012,0.25,A,2012-10-11
NJ,2012,0.25,A,2012-10-14
NJ,2012,0.25,A,2012-10-23
NJ,2012,0.25,A,2012-10-26
NJ,2012,0.25,A,2012-11-04
NJ,2012,0.25,A,2012-11-04
NJ,2012,0.25,A,2012-11-05
NJ,2012,0.25,A,2012-11-13
NJ,2012,0.25,A,2012-11-17
NJ,2012,0.25,A,2012-11-20
NJ,2012,0.25,A,2012-11-25
NJ,2012,0.25,A,2012-11-25
NJ,2012,0.25,A,2012-11-26
NJ,2012,0.25,A,2012-12-15
NJ,2012,0.25,A,2012-12-15
NJ,2012,0.25,A,2012-12-22
NJ,2012,0.25,A,2012-12-22
CA,2012,0.25,A,2012-01-19
CA,2012,0.25,A,2012-06-27
CA,2012,0.25,A,2012-06-30
CA,2012,0.25,A,2012-07-02
CA,2012,0.25,A,2012-11-05
CA,2012,9.0,B,2012-01-02
CA,2012,0.25,A,2012-02-23
CA,2012,0.25,A,2012-01-07
CA,2012,0.25,A,2012-09-13
CA,2012,0.25,A,2012-06-04
CA,2012,0.25,A,2012-06-04
CA,2012,0.25,A,2012-07-05
CA,2012,0.25,A,2012-07-08
CA,2012,0.25,A,2012-07-14
CA,2012,0.25,A,2012-08-03
CA,2012,0.25,A,2012-08-21
CA,2012,0.25,A,2012-08-22
CA,2012,0.25,A,2012-09-18
CA,2012,0.25,A,2012-10-16
CA,2012,0.25,A,2012-10-29
GA,2012,0.25,A,2012-03-29
GA,2012,0.25,A,2012-04-10
GA,2012,8.8,B,2012-01-20
